ticker,ticker_fullwidth,company_name,variants
39620,３９６２０,チェンジホールディングス,チェンジ / チェンジHD
39640,３９６４０,オークネット,オークネット / オークネットオークション / オークネットモータース / オークネットマーケットプレイス / オークネットグローバル / オークネットメディア / オークネットソリューション / オークネットリサーチ / オークネットサポート
39780,３９７８０,マクロミル,マクロミル / Macromill / HUT / BrandDataBank / AIRsMEMBERS / D-Profile / SurveyMonkey / M-Cube
39830,３９８３０,オロ,オロ / ZAC / ZAC Enterprise / ZAC Enterprise Cloud / ZAC Enterprise on AWS / ZAC Enterprise on Azure / ZAC Enterprise on GCP / ZAC ERP / ZAC Cloud
39840,３９８４０,ユーザーローカル,ユーザーローカル / User Local / ユーザーローカルAI / Social Insight / User Insight / AIアナリスト / ユーザーローカルチャットボット / ユーザーローカルレポート / ユーザーローカルダッシュボード
39930,３９９３０,ＰＫＳＨＡ　Ｔｅｃｈｎｏｌｏｇｙ,PKSHA / PKSHA Technology / PKSHA Tech / PKSHA AI / PKSHA Security / PKSHA Mobility / PKSHA Finance / PKSHA Insight / PKSHA Robotics
39940,３９９４０,マネーフォワード,マネーフォワード / 3994 / マネフォ / Money Forward / MFクラウド / マネーフォワードME / MF家計簿 / マネーフォワードクラウド / MF経費 / マネーフォワード確定申告
40040,４００４０,レゾナック・ホールディングス,レゾナック / レゾナックHD / レゾナックホールディングス / レゾナックグループ / レゾナック化学 / レゾナックテクノロジー / レゾナックマテリアル / レゾナックエレクトロニクス / レゾナックインダストリー / レゾナック・ / レゾナック・HD
40050,４００５０,住友化学,住友化学 / 4005 / スミカ / SUMIKA / OLYSET / MEGURI / SUMIFLON / SUMIKASUPER / SUMIPEX
40080,４００８０,住友精化,住友精化 / Sumitomo Seika / SEIKA / AQUA KEEP / AQUA CARRIER / SUMIKAGEL / SUMIFILM / SUMIFLO
40210,４０２１０,日産化学,日産化学 / 日産化 / ニッサンケミカル / サンケミ / トリフミン / ラウンドアップ / ペンタキュア / アグリノーム / サンフード
40220,４０２２０,ラサ工業,ラサ工業 / ラサ / RASA / ラサケミカル / ラサセラミックス / ラサファインケミカル / ラサマテリアル / ラサテクノロジー / ラサプロダクツ
40230,４０２３０,クレハ,クレハ / Kureha / クレラップ / NEWクレラップ / クレハシート / クレハエコ / クレハフィルム / クレハケミカル / クレハプラスチック
40250,４０２５０,多木化学,多木化学 / 多木 / TAKI / TAKICHEM / タキケミカル / タキ肥料 / タキの肥料 / タキの化学製品 / タキの農業資材
40270,４０２７０,テイカ,
40280,４０２８０,石原産業,石原産業 / ISK / いしはら / チタン酸バリウム / ルチル / クリスタル / クリスタルチタン / クリスタルパール / クリスタルホワイト / 石原
40410,４０４１０,日本曹達,日本曹達 / 日曹 / Nisso / ソーダ / ソーダ工業 / ニッソー / ニッソーケミカル / NISSO BASACOTE / NISSO HI-CHLON / NISSO PESTICIDE
40420,４０４２０,東ソー,Tosoh / バイオサイエンス / ゼオライト / クロルアルカリ / ポリウレタン / エチレンアミン / エチレンジアミン / ポバール
40430,４０４３０,トクヤマ,トクヤマ / セメント / シリカ / ポバール / トクヤマデンタル / トクヤマシリコーン / トクヤマセラミックス / トクヤマケミカル
40440,４０４４０,セントラル硝子,セントラル硝子 / 中央硝子 / セントラルガラス / Central Glass / セントラル化学 / セントラルエレクトロニクス / セントラルケミカル / セントラルマテリアルズ
40450,４０４５０,東亞合成,東亞合成 / アロンアルフア / アロンタイト / アロンテープ / アロンフィックス / アロンメルト / アロンボンド / アロンセラミック / アロンコート
40460,４０４６０,大阪ソーダ,大阪ソーダ / OSKソーダ / ダイセルグループ / アクリル酸エステル / メタクリル酸エステル / ソーダ灰 / 硫酸ソーダ / 塩化ビニル樹脂
40470,４０４７０,関東電化工業,関東電化工業 / 関電化 / フッ素化学製品 / 電解製品 / フッ化水素 / 化学品メーカー / 電子材料 / 関東電化
40530,４０５３０,Ｓｕｎ　Ａｓｔｅｒｉｓｋ,サンアスタリスク / Sun* / Sun Asterisk / サンアス / 4053 / Sun* Inc. / Sun* Startups / Sun* Ventures / Sun* Academy / Sun* Lab
40610,４０６１０,デンカ,デンカ / 4061 / デンカ株式会社 / デンカセラミックス / デンカポリマー / デンカエラストマー / デンカプレミアム / デンカアドバンス / デンカケミカル / デンカバイオテクノロジー
40620,４０６２０,イビデン,イビデン / IBIDEN / イビデン株式会社 / イビデンセラミックス / イビデンエレクトロニクス / イビデンフィルター / イビデンパッケージング / イビデンエンジニアリング / イビデンマテリアルズ
40630,４０６３０,信越化学工業,信越化学工業 / 信越化学 / シンエツ / シリコーン / ポリ塩化ビニル / シリコーンオイル / シリコーンゴム / シリコーン樹脂
40640,４０６４０,日本カーバイド工業,日本カーバイド工業 / カーバイド / カーバイド工業 / 日本カーバイド / カーバイド製品 / カーバイドブランド / カーバイド化学 / カーバイドテクノロジー / カーバイドソリューション
40710,４０７１０,プラスアルファ・コンサルティング,プラスアルファ・コンサルティング / Talent Palette / Customer Ring / POSITIVE / Visual Mining Studio / HRモンスター / アルファ / PAC / プラスアルファ
40720,４０７２０,電算システムホールディングス,電算システムホールディングス / 電算システム / DSH / Densan System / DSHD / Densan / 電算 / Densan System Holdings / 電算システムHD
40780,４０７８０,堺化学工業,堺化学工業 / 堺化学 / Sakai Chemical / サカイケミカル / Sakai / サカイ化学 / サカイ工業 / Sakai Kogyo
40820,４０８２０,第一稀元素化学工業,第一稀元素化学工業 / DKK / 第一稀元素 / 稀元素化学 / DKKブランド / ジルコニウム化合物 / セラミックス材料 / 触媒製品 / 電池材料 / 第一稀元素化学
40880,４０８８０,エア・ウォーター,エア・ウォーター / エアウォーター / AWI / エアウォーターグループ / エアウォーター・エナジー / エアウォーター・アグリ＆フード / エアウォーター・メディカル / エアウォーター・マテリアル / エアウォーター・ロジスティクス
40910,４０９１０,日本酸素ホールディングス,日本酸素ホールディングス / 日本酸素 / NSHD / 日酸 / NIPPON SANSO / MATHESON / Thermos（サーモス） / VSU（バーチャル・シンガル・ユニット） / ECOCYL（エコシル） / 日本酸素HD
40920,４０９２０,日本化学工業,日本化学
40950,４０９５０,日本パーカライジング,日本パーカライジング / パーカ / パーカライジング / パーカテクノロジー / パーカプロセス / パーカコート / パーカフィニッシュ / パーカシール / パーカガード
40970,４０９７０,高圧ガス工業,高圧ガス工業 / 高圧ガス / KOG / KOGAS / アルゴン / 酸素 / 窒素 / 液化ガス / 工業ガス
40990,４０９９０,四国化成ホールディングス,四国化成 / 四国化成ホールディングス / シコク / シコク化成 / アルファルト / パレットクリート / エコクリーン / セラミックコート / ガーデンエクステリア / 四国化成HD
41000,４１０００,戸田工業,戸田
41090,４１０９０,ステラ　ケミファ,ステラ ケミファ / ステラ / ケミファ / ステラケミファ / ステラケミカル / ステラ化学 / Stella Chemifa / Stella / Chemifa
41120,４１１２０,保土谷化学工業,保土谷化学工業 / 保土谷 / Hodogaya / タフラム / タフガード / タフブレンド / タフコート / タフライト / タフシール / 保土谷化学
41140,４１１４０,日本触媒,日本触媒 / Nippon Shokubai / アクリル酸 / エタノールアミン / イオノマー / アクリルポリマー / スーパー吸収性ポリマー (SAP) / カタリスト / アクリル樹脂
41160,４１１６０,大日精化工業,大日精化工業 / 大日精 / サンフラワー / サンカラー / サンコート / サンペイント / サンプリント / サンフィルム / 大日精化
41180,４１１８０,カネカ,カネカ / カネカグループ / カネカケミカル / カネカバイオテクノロジー / カネカソーラー / カネカフード / カネカヘルスケア / カネカエコソリューション / カネカエレクトロニクス
41510,４１５１０,協和キリン,協和キリン / キリンファーマ / ノーベルファーマ / ポテリジオ / クレナフィン / アコアラン / ニュープロパッチ / アムジェンコラボ / キリン製薬
41800,４１８００,Ａｐｐｉｅｒ　Ｇｒｏｕｐ,Ａｐｐｉｅｒ　Ｇｒｏｕｐ / Appier / AiDeal / CrossX / AIXON / Appier AI / Appierプラットフォーム / Appierソリューション / Appierテクノロジー
41820,４１８２０,三菱瓦斯化学,三菱瓦斯化学 / 4182 / MGC / 三菱ガス / ノバペックス / イノベーションパーク / ルミフィルム / セルブレン / アピコート / ペルメック
41830,４１８３０,三井化学,三井化学 / 4183 / Mitsui Chemicals / ミツイケミカル / Tafmer / Milastomer / Admer / Lucant / Apel / Stabio
