ticker,ticker_fullwidth,company_name,variants
38170,３８１７０,ＳＲＡホールディングス,申し訳ありませんが、「ＳＲＡホールディングス」（証券コード: 38170）に関する具体的な略称、ニックネーム、製品名やブランド名の情報は持ち合わせていません。一般的には、企業名そのものや証券コードが略称として使われることが多いですが、特定の製品やブランド名については企業の公式情報を参照することをお勧めします。
38340,３８３４０,朝日ネット,朝日ネット / 38340 / ASAHIネット / ASAHIネット光 / ASAHIモバイル / ASAHIネットLTE / ASAHIネットWiMAX / ASAHIネットIPv6 / ASAHIネット固定IP / ASAHIネットメール
38350,３８３５０,ｅＢＡＳＥ,ｅＢＡＳＥ / eBASE / イーベース / 38350 / eBASEプロ / eBASEプラットフォーム / eBASEソリューション / eBASE製品管理 / eBASEデータ管理 / eBASEクラウド
38360,３８３６０,アバントグループ,"申し訳ありませんが、アバントグループ（証券コード: 38360）に関する具体的な略称、ニックネーム、製品名やブランド名についての情報は持ち合わせていません。ただし、一般的に企業の略称やニックネームは以下のような形式で使われることがあります：

1. アバント
2. アバントG
3. 38360
4. アバントグループ

製品やブランド名については、企業の公式ウェブサイト"
38370,３８３７０,アドソル日進,アドソル日進 / 38370 / AD-SOL / AD-SOL NISSIN / アドソル / NISSIN / アドソル日進株式会社 / AD-SOL Innovation / AD-SOL IoT / AD-SOL Security
38430,３８４３０,フリービット,申し訳ありませんが、具体的な略称やニックネーム、製品名、ブランド名についての情報は提供できません。ただし、一般的に企業の略称やニックネームは、会社名や証券コード、主要製品やサービス名から派生することが多いです。フリービットに関連する情報を知りたい場合は、公式ウェブサイトや金融ニュース、SNSなどで最新情報を確認することをお勧めします。
38440,３８４４０,コムチュア,"申し訳ありませんが、具体的な略称やニックネーム、製品名やブランド名についての情報は持ち合わせていません。ただし、一般的に企業名や証券コードがそのまま略称として使われることが多いです。以下は一般的な例です：

コムチュア / 38440 / コムチュア株式会社

具体的な製品名やブランド名については、公式ウェブサイトやプレスリリースなどを参照することをお勧めします。"
38530,３８５３０,アステリア,アステリア / 38530 / Gravio / Platio / Warp / ASTERIA Warp / ASTERIA Warp Core / ASTERIA Warp Enterprise / ASTERIA Warp Cloud / ASTERIA Warp DataSpider
38540,３８５４０,アイル,申し訳ありませんが、具体的な企業の略称やニックネーム、製品名、ブランド名についての情報は提供できません。ただし、一般的に企業の略称やニックネームは、会社名の一部や証券コードを基にしたものが多いです。例えば、「アイル」や「38540」などが考えられます。具体的な情報は公式な金融ニュースやSNS、企業の公式サイトなどで確認することをお勧めします。
38610,３８６１０,王子ホールディングス,王子ホールディングス / 王子製紙 / 王子 / Oji Holdings / Oji Paper / ネピア / エリエール / 38610 / 王子ネピア / Oji Group
38630,３８６３０,日本製紙,日本製紙 / 38630 / 日本製紙クレシア / クリネックス / スコッティ / ネピア / プレミアムソフト / エコロジーパルプ / パルプモールド / パルプライナー
38650,３８６５０,北越コーポレーション,北越コーポレーション / 38650 / 北越 / 北越パルプ / 北越製紙 / Hokuetsu / Hokuetsu Paper / Hokuetsu Corporation / Hokuetsu Kishu Paper / 北越紀州製紙
38800,３８８００,大王製紙,大王製紙 / 38800 / エリエール / アテント / エルモア / グーン / エリエールプラスウォーター / エリエール贅沢保湿 / エリエールトイレットティシュー / エリエールキッチンタオル
39010,３９０１０,マークラインズ,"申し訳ありませんが、具体的な略称やニックネーム、製品名、ブランド名についての情報は提供できません。ただし、一般的に企業の略称やニックネームは、会社名や証券コード、製品名などに基づいて形成されることが多いです。例えば、「マークラインズ」の場合、以下のようなものが考えられます：

マークラインズ / 39010 / ML / マーク / マーライン / マークラインズ株式会社 / マークラインズジャ"
39020,３９０２０,メディカル・データ・ビジョン,メディカル・データ・ビジョン / MDV / 39020 / Medical Data Vision / MDVプラットフォーム / EVE / MDVコンパス / MDVアナリティクス / MDVデータベース / MDVレポート
39030,３９０３０,ｇｕｍｉ,gumi / 39030 / gumi Inc. / ブレイブフロンティア / ファントム オブ キル / 誰ガ為のアルケミスト / クリスタル オブ リユニオン / ブレイドエクスロード / アイドルファンタジー / ラストイデア
39150,３９１５０,テラスカイ,テラスカイ / 39150 / SkyVisualEditor / SkyOnDemand / SkyEditor / SkyAuto / SkyVisual / SkySync / SkyGateway / SkyAI
39160,３９１６０,デジタル・インフォメーション・テクノロジー,申し訳ありませんが、「デジタル・インフォメーション・テクノロジー」（証券コード: 39160）に関する具体的な略称、ニックネーム、製品名やブランド名についての情報は持ち合わせていません。一般的には、企業名や証券コードそのものが略称として使われることが多いです。具体的な製品名やブランド名については、公式の企業サイトやプレスリリースなどを確認することをお勧めします。
39210,３９２１０,ネオジャパン,申し訳ありませんが、「ネオジャパン」（証券コード: 39210）に関する具体的な略称、ニックネーム、製品名やブランド名のリストを提供することはできません。ただし、一般的に企業の略称やニックネームは、会社名の一部や証券コードを基にしたものが多いです。具体的な情報は、公式の企業サイトや金融ニュース、SNSなどで確認することをお勧めします。
39220,３９２２０,ＰＲ　ＴＩＭＥＳ,ＰＲ　ＴＩＭＥＳ / 39220 / プレスリリース / PRタイムズ / PR TIMES / PRニュース / プレス配信 / ニュースリリース / 広報支援 / PRプラットフォーム
39230,３９２３０,ラクス,ラクス / 39230 / 楽楽精算 / 楽楽明細 / 楽楽販売 / 楽楽勤怠 / 楽楽労務 / 楽楽経費 / 楽楽給与 / 楽楽人事
39250,３９２５０,ダブルスタンダード,申し訳ありませんが、「ダブルスタンダード」（証券コード: 39250）に関する具体的な略称、ニックネーム、製品名やブランド名についての情報は持ち合わせていません。一般的に企業の略称やニックネームは、SNSや投資家の間で独自に作られることが多いため、公式な情報としては存在しない場合があります。公式な製品やブランド名については、企業の公式ウェブサイトやプレスリリースを参照
