ticker,ticker_fullwidth,company_name,variants,sector17_code,sector17,variants_cleaned
45470,４５４７０,キッセイ薬品工業,キッセイ薬品工業 / キッセイ / Kissei / グルファスト / ピオグリタゾン / アクトス / エビリファイ / アジルバ / キッセイ薬品,5,医薬品,(キッセイ薬品工業 OR キッセイ OR Kissei OR グルファスト OR ピオグリタゾン OR アクトス OR エビリファイ OR アジルバ OR キッセイ薬品)
45480,４５４８０,生化学工業,生化学工業 / バイオケミカル / ヒアルロン酸 / アルツ / アルツディスポ / ジュリア / バイオロン / ヒアレイン / バイオシン / 生化学,5,医薬品,(生化学工業 OR バイオケミカル OR ヒアルロン酸 OR アルツ OR アルツディスポ OR ジュリア OR バイオロン OR ヒアレイン OR バイオシン OR 生化学)
45490,４５４９０,栄研化学,栄研化学 / 栄研 / Eiken / Eiken Chemical / ラピッドテスト / フェカルカルプロテクチン / プロカルシトニン / イムノクロマト法 / 微生物検査,5,医薬品,(栄研化学 OR 栄研 OR Eiken OR Chemical OR ラピッドテスト OR フェカルカルプロテクチン OR プロカルシトニン OR イムノクロマト法 OR 微生物検査)
45510,４５５１０,鳥居薬品,鳥居薬品 / トリヤク / トリヤク製薬 / トリヤクファーマ / トリヤクヘルス / トリヤクメディカル / トリヤク製品 / トリヤクブランド / トリヤク薬品,5,医薬品,(鳥居薬品 OR トリヤク OR トリヤク製薬 OR トリヤクファーマ OR トリヤクヘルス OR トリヤクメディカル OR トリヤク製品 OR トリヤクブランド OR トリヤク薬品)
45520,４５５２０,ＪＣＲファーマ,JCRファーマ / JCR / テムセル / グロウジェクト / メルクロン / アイソレックス / エリスロポエチン / アルプロスタジル / エポエチンアルファ,5,医薬品,(JCRファーマ OR JCR OR テムセル OR グロウジェクト OR メルクロン OR アイソレックス OR エリスロポエチン OR アルプロスタジル OR エポエチンアルファ)
45530,４５５３０,東和薬品,,5,医薬品,
45540,４５５４０,富士製薬工業,富士製薬工業 / 富士製薬 / 富士薬 / フジセイ / フジ製薬 / フジ薬 / フジメディカル / フジファーマ / フジヘルスケア,5,医薬品,(富士製薬工業 OR 富士製薬 OR 富士薬 OR フジセイ OR フジ製薬 OR フジ薬 OR フジメディカル OR フジファーマ OR フジヘルスケア)
45590,４５５９０,ゼリア新薬工業,ゼリア新薬工業 / ヘパリーゼ / コンドロイチン / アロパノール / プレフェミン / アサコール / プロマック / ゼリア / 新薬 / ゼリア新薬,5,医薬品,(ゼリア新薬工業 OR ヘパリーゼ OR コンドロイチン OR アロパノール OR プレフェミン OR アサコール OR プロマック OR ゼリア OR 新薬 OR ゼリア新薬)
45650,４５６５０,ネクセラファーマ,,5,医薬品,
45680,４５６８０,第一三共,第一三共 / 4568 / DAIICHI SANKYO / オルメテック / ネキシウム / ラニナミビル / エフィエント / モルヌピラビル / ルラシドン,5,医薬品,(第一三共 OR DAIICHI OR SANKYO OR オルメテック OR ネキシウム OR ラニナミビル OR エフィエント OR モルヌピラビル OR ルラシドン)
45690,４５６９０,杏林製薬,杏林製薬 / キョーリン / キョーリン製薬 / MUCODYNE（ムコダイン） / CLARITH（クラリス） / KYORIN / キョーリン製薬ホールディングス / キョーリン製薬工業 / キョーリン製薬グループ / 杏林,5,医薬品,(杏林製薬 OR キョーリン OR キョーリン製薬 OR MUCODYNE（ムコダイン） OR CLARITH（クラリス） OR KYORIN OR キョーリン製薬ホールディングス OR キョーリン製薬工業 OR キョーリン製薬グループ OR 杏林)
45740,４５７４０,大幸薬品,大幸薬品 / 正露丸 / セイロガン / クレベリン / クレベ＆アンド / パブロン / セイロガン糖衣A / セイロガン糖衣 / セイロガン細粒,5,医薬品,(大幸薬品 OR 正露丸 OR セイロガン OR クレベリン OR クレベ＆アンド OR パブロン OR セイロガン糖衣A OR セイロガン糖衣 OR セイロガン細粒)
45770,４５７７０,ダイト,,5,医薬品,
45780,４５７８０,大塚ホールディングス,大塚ホールディングス / 大塚製薬 / ポカリスエット / オロナミンC / カロリーメイト / SOYJOY / ボンカレー / ネイチャーメイド / クリスタルガイザー / 大塚 / 大塚HD,5,医薬品,(大塚ホールディングス OR 大塚製薬 OR ポカリスエット OR オロナミンC OR カロリーメイト OR SOYJOY OR ボンカレー OR ネイチャーメイド OR クリスタルガイザー OR 大塚 OR 大塚HD)
45870,４５８７０,ペプチドリーム,ペプチドリーム / ペプチド / PD / ペプドリ / PDR / ペプチドリーム株式会社 / PeptiDream / ペプチスター / ペプチバリュー,5,医薬品,(ペプチドリーム OR ペプチド OR PD OR ペプドリ OR PDR OR ペプチドリーム株式会社 OR PeptiDream OR ペプチスター OR ペプチバリュー)
46110,４６１１０,大日本塗料,,4,素材・化学,
46120,４６１２０,日本ペイントホールディングス,日本ペイントホールディングス / 日本ペイント / ニッペ / NIPPON PAINT / NIPPE / パーフェクトトップ / ファインウレタン / ハイポン / 日本ペイントHD,4,素材・化学,(日本ペイントホールディングス OR 日本ペイント OR ニッペ OR NIPPON OR PAINT OR NIPPE OR パーフェクトトップ OR ファインウレタン OR ハイポン OR 日本ペイントHD)
46130,４６１３０,関西ペイント,関西ペイント / カンペ / アクア / レビオス / アレス / パワーシリコン / セラMフッ素 / アクアシリコン,4,素材・化学,(関西ペイント OR カンペ OR アクア OR レビオス OR アレス OR パワーシリコン OR セラMフッ素 OR アクアシリコン)
46170,４６１７０,中国塗料,中国塗料 / チュウツ / チュウゴクトリョウ / チュウトリ / チュウト / チュウゴクペイント / チュウペ / チュウゴク塗料 / チュウゴクブランド,4,素材・化学,(中国塗料 OR チュウツ OR チュウゴクトリョウ OR チュウトリ OR チュウト OR チュウゴクペイント OR チュウペ OR チュウゴク塗料 OR チュウゴクブランド)
46200,４６２００,藤倉化成,藤倉化成 / フジクラ / フジクラケミカル / フジクラグループ / フジクラコーティング / フジクラペイント,4,素材・化学,(藤倉化成 OR フジクラ OR フジクラケミカル OR フジクラグループ OR フジクラコーティング OR フジクラペイント)
46260,４６２６０,太陽ホールディングス,太陽ホールディングス / 太陽インク / 太陽 / 太陽HD / 太陽ホールディングス株式会社 / 太陽インキ / 太陽グループ / 太陽インクス / 太陽化学,4,素材・化学,(太陽ホールディングス OR 太陽インク OR 太陽 OR 太陽HD OR 太陽ホールディングス株式会社 OR 太陽インキ OR 太陽グループ OR 太陽インクス OR 太陽化学)
46310,４６３１０,ＤＩＣ,大日本インキ化学工業 / DIC株式会社 / DICグループ / DICカラー / DICインク / DIC樹脂 / DICフィルム / DICコーティング / DICピグメント,4,素材・化学,(大日本インキ化学工業 OR DIC株式会社 OR DICグループ OR DICカラー OR DICインク OR DIC樹脂 OR DICフィルム OR DICコーティング OR DICピグメント)
46330,４６３３０,サカタインクス,サカタインクス / INX / サカタインク / サカタインクス株式会社 / サカタインクスグループ / サカタインクス製品 / サカタインクスブランド / サカタインクスインク,4,素材・化学,(サカタインクス OR INX OR サカタインク OR サカタインクス株式会社 OR サカタインクスグループ OR サカタインクス製品 OR サカタインクスブランド OR サカタインクスインク)
46340,４６３４０,ａｒｔｉｅｎｃｅ,,4,素材・化学,
46410,４６４１０,アルプス技研,アルプス技研 / アルプス / ALPS / 技研 / Alps Giken / Alps技研 / Alps Engineering / AGK / アルプスエンジニアリング,10,情報通信・サービスその他,(アルプス技研 OR アルプス OR ALPS OR 技研 OR Alps OR Giken OR Alps技研 OR Engineering OR AGK OR アルプスエンジニアリング)
46510,４６５１０,サニックス,サニックス / SANIX / 太陽光発電システム / リサイクル事業 / エネルギーサービス / 環境保全,10,情報通信・サービスその他,(サニックス OR SANIX OR 太陽光発電システム OR リサイクル事業 OR エネルギーサービス OR 環境保全)
46580,４６５８０,日本空調サービス,日本空調サービス / 日空 / 日本空調 / 空調サービス / NKSサービス / 日本空調システム / 空調メンテナンス / 日空サービス,10,情報通信・サービスその他,(日本空調サービス OR 日空 OR 日本空調 OR 空調サービス OR NKSサービス OR 日本空調システム OR 空調メンテナンス OR 日空サービス)
46610,４６６１０,オリエンタルランド,オリエンタルランド / OLC / 東京ディズニーランド / 東京ディズニーシー / ディズニーリゾート / TDR / ディズニーホテル / イクスピアリ / 舞浜アンフィシアター,10,情報通信・サービスその他,(オリエンタルランド OR OLC OR 東京ディズニーランド OR 東京ディズニーシー OR ディズニーリゾート OR TDR OR ディズニーホテル OR イクスピアリ OR 舞浜アンフィシアター)
46620,４６６２０,フォーカスシステムズ,フォーカスシステムズ / フォーカス / フォーカスシス / FCS / フォーカスシステムズ株式会社 / フォーカスシステムズ株 / フォーカスシステムズグループ / フォーカスシステムズ製品 / フォーカスブランド,10,情報通信・サービスその他,(フォーカスシステムズ OR フォーカス OR フォーカスシス OR FCS OR フォーカスシステムズ株式会社 OR フォーカスシステムズ株 OR フォーカスシステムズグループ OR フォーカスシステムズ製品 OR フォーカスブランド)
46650,４６６５０,ダスキン,ダスキン / ミスタードーナツ / ミスド / ダスキンメリーメイド / ダスキンレントオール / ダスキンヘルスレント / ダスキンユニフォームサービス / ダスキンライフケア / ダスキンケアサービス,10,情報通信・サービスその他,(ダスキン OR ミスタードーナツ OR ミスド OR ダスキンメリーメイド OR ダスキンレントオール OR ダスキンヘルスレント OR ダスキンユニフォームサービス OR ダスキンライフケア OR ダスキンケアサービス)
46660,４６６６０,パーク２４,パーク２４ / タイムズ / タイムズカー / タイムズパーキング / タイムズクラブ / タイムズカープラス / タイムズレンタカー / タイムズカーシェア / タイムズビジネスサービス,17,不動産,(タイムズ OR タイムズカー OR タイムズパーキング OR タイムズクラブ OR タイムズカープラス OR タイムズレンタカー OR タイムズカーシェア OR タイムズビジネスサービス) | (パーク２４)
